(Deal ID),(Products),(Industry),(Category),(Super Region),(Start Date),(Term in Days),(Amount $)
0063a00000hkNf7AAE,RHEL,Services,C,EMEA,9/30/2020,180.0,98498.608725
0063a00000hkNf7AAE,RHEL,Services,C,EMEA,9/30/2020,365.0,67975.12344999997
0063a00000iE6mcAAC,CLOUD INFRASTRUCTURE,Telecom,C,EMEA,9/30/2020,1095.0,7546.939675
0063a00000iE6mcAAC,CLOUD INFRASTRUCTURE,Telecom,C,EMEA,9/30/2020,1095.0,7546.939675
0063a00000iEjHxAAK,RHEL,Information Technology,C,APAC,9/27/2020,365.0,2708.204125000001
0063a00000iEjHxAAK,RHEL,Information Technology,C,APAC,9/27/2020,365.0,2708.204125000001
0063a00000iErl1AAC,CONSULTING,Telecom,P,APAC,1/29/2021,,86716.66127499999
0063a00000iErlTAAS,CLOUD INFRASTRUCTURE,Government,P,APAC,12/31/2023,1095.0,73857.3718
0063a00000iErlYAAS,MIDDLEWARE,Information Technology,P,APAC,9/30/2021,365.0,35927.283625000004
0063a00000iErlYAAS,RHEL,Information Technology,P,APAC,9/30/2021,365.0,11906.094975000002
0063a00000iErlZAAS,RHEL,Financial Services,P,APAC,9/8/2021,365.0,21225.6575
0063a00000iErleAAC,CONSULTING,Telecom,P,APAC,5/14/2021,,100178.7375
0063a00000ia7DIAAY,MIDDLEWARE,Services,C,EMEA,9/30/2020,1095.0,48819.435175
0063a00000hk0V0AAI,OPENSHIFT,Transportation,P,EMEA,3/18/2021,365.0,45314.0
0063a00000hk0V0AAI,OPENSHIFT,Transportation,P,,3/18/2021,365.0,45314.0
0063a00000gNPJvAAO,RHEL,Financial Services,C,APAC,8/23/2020,365.0,1240.2386250000004
0063a00000gOP78AAG,ANSIBLE,Financial Services,C,EMEA,9/24/2020,365.0,2534.916075
0063a00000gOP78AAG,ANSIBLE,Financial Services,C,EMEA,9/24/2020,365.0,2534.916075
0063a00000hBKv6AAG,RHEL,Government,B,,2/4/2021,365.0,1385.4582999999998
0063a00000hCbuiAAC,ANSIBLE,Government,P,,12/22/2020,365.0,105025.0
0063a00000hkjb6AAA,CONSULTING,Financial Services,C,APAC,9/30/2020,,8884.970675
0063a00000hkjb6AAA,CONSULTING,Financial Services,C,APAC,9/30/2020,,34556.327475
0063a00000iEB8wAAG,MIDDLEWARE,,C,EMEA,9/30/2020,1095.0,5564.68165
0063a00000iEpOgAAK,RHEL,Manufacturing,P,EMEA,1/15/2021,365.0,15141.968625
006f200002078bvAAA,RHEL,Telecom,C,APAC,7/9/2020,365.0,2587.8360000000002
006f200002078p6AAA,RHEL,Financial Services,C,APAC,8/4/2020,365.0,10824.59
006f20000207fBKAAY,RHEL,Financial Services,C,APAC,8/7/2020,365.0,545.951075
006f20000207fBKAAY,MIDDLEWARE,Financial Services,C,APAC,8/7/2020,365.0,25802.8
006f20000207nmhAAA,RHEL,Services,C,APAC,7/8/2020,365.0,2587.8360000000002
0063a00000hk26BAAQ,RHEL,Media and Entertainment,C,APAC,7/26/2020,365.0,25502.457875
0063a00000hk26BAAQ,RHEL,Media and Entertainment,C,APAC,7/26/2020,365.0,8025.174325
0063a00000hk26BAAQ,RHEL,Media and Entertainment,C,APAC,7/26/2020,365.0,6300.619725000001
0063a00000hk26aAAA,RHEL,Media and Entertainment,C,APAC,7/24/2020,365.0,25346.80980000001
0063a00000hk26aAAA,RHEL,Media and Entertainment,C,APAC,7/24/2020,365.0,7975.786599999998
0063a00000hk26aAAA,RHEL,Media and Entertainment,C,APAC,7/24/2020,365.0,6261.7024500000025
0063a00000hkNKfAAM,RHEL,Financial Services,C,APAC,8/28/2020,365.0,24960.391325
0063a00000iEGk4AAG,TRAINING,,C,APAC,9/18/2020,365.0,6890.8125
0063a00000iERt6AAG,RHEL,,C,APAC,9/18/2020,1095.0,1782.179025
0063a00000iES2LAAW,RHEL,Information Technology,C,APAC,9/25/2020,365.0,4233.925300000001
0063a00000iEfUrAAK,RHEL,Telecom,C,APAC,9/25/2020,365.0,288.9625
0063a00000iEfUrAAK,CLOUD INFRASTRUCTURE,Telecom,C,APAC,9/25/2020,365.0,153715.53599999993
0063a00000iEfUrAAK,STORAGE,Telecom,C,APAC,9/25/2020,365.0,22775.0318
0063a00000ia7eWAAQ,TRAINING,Information Technology,C,APAC,9/3/2020,365.0,1245.6
0063a00000ia7eWAAQ,TRAINING,Information Technology,C,APAC,9/3/2020,365.0,1245.6
0063a00000ia7eWAAQ,TRAINING,Information Technology,C,APAC,9/3/2020,365.0,1245.6
006f200001t0ocnAAA,RHEL,Financial Services,C,APAC,7/17/2020,365.0,11531.32435
006f200001zZpteAAC,RHEL,Manufacturing,C,APAC,7/31/2020,365.0,2066.9626500000004
006f200001zabexAAA,RHEL,Information Technology,C,APAC,9/4/2020,365.0,1243.9180000000001
006f200001zackqAAA,RHEL,Financial Services,C,APAC,9/16/2020,365.0,2587.8360000000002
006f200001zacktAAA,RHEL,Financial Services,C,APAC,9/29/2020,365.0,3780.563225
006f200001zpIw7AAE,RHEL,Information Technology,C,APAC,7/27/2020,365.0,20916.590000000004
006f200001zqHUeAAM,MIDDLEWARE,Financial Services,C,APAC,8/10/2020,365.0,10929.609874999998
006f200001zqHUeAAM,MIDDLEWARE,Financial Services,C,APAC,8/10/2020,365.0,19953.8132
006f200001zqHUeAAM,MIDDLEWARE,Financial Services,C,APAC,8/10/2020,365.0,3576.536625000001
006f200001zqHUeAAM,MIDDLEWARE,Financial Services,C,APAC,8/10/2020,365.0,5414.794424999999
006f200001zqHY5AAM,RHEL,Telecom,C,APAC,7/9/2020,365.0,571.1179999999998
006f200001zrW6mAAE,MIDDLEWARE,Financial Services,C,APAC,7/7/2020,365.0,12851.4
006f200001zrW6mAAE,RHEL,Financial Services,C,APAC,7/7/2020,365.0,7661.1264500000025
006f200001zry98AAA,RHEL,Services,C,APAC,7/14/2020,365.0,25098.4625
0063a00000hC7bwAAC,RHEL,Financial Services,C,APAC,7/6/2020,365.0,1243.9180000000001
0063a00000hCAdeAAG,RHEL,Manufacturing,C,APAC,7/1/2020,365.0,2587.8360000000002
0063a00000hCDL5AAO,RHEL,Telecom,C,APAC,7/6/2020,365.0,1243.9180000000001
0063a00000hCKcbAAG,TRAINING,,C,APAC,7/13/2020,365.0,3043.258525
0063a00000hCKcbAAG,TRAINING,,C,APAC,7/13/2020,365.0,3043.258525
0063a00000hCPtfAAG,RHEL,Financial Services,C,APAC,8/6/2020,365.0,4269.835999999998
0063a00000hCTPPAA4,STORAGE,Services,C,APAC,8/11/2020,365.0,201740.0
0063a00000hCVjKAAW,TRAINING,,C,APAC,7/17/2020,365.0,846.125
0063a00000hCVkmAAG,TRAINING,,C,APAC,7/20/2020,365.0,215.375
0063a00000hCg0dAAC,RHEL,Financial Services,C,APAC,7/17/2020,365.0,7963.507999999999
0063a00000hCinnAAC,RHEL,Financial Services,C,APAC,8/24/2020,365.0,11995.262000000002
0063a00000hCr1QAAS,RHEL,Telecom,C,APAC,7/22/2020,365.0,5172.586425
0063a00000hCt9xAAC,RHEL,Manufacturing,C,APAC,7/28/2020,365.0,2234.3637
0063a00000hDCPdAAO,TRAINING,Information Technology,C,APAC,9/2/2020,365.0,10412.5
0063a00000hDILdAAO,RHEL,,C,APAC,9/18/2020,1095.0,1782.179025
0063a00000hDMR1AAO,TRAINING,,C,APAC,8/12/2020,365.0,3264.0
0063a00000hDMRBAA4,TRAINING,,C,APAC,8/12/2020,365.0,4893.4375
0063a00000hDMRQAA4,TRAINING,,C,APAC,8/12/2020,365.0,4157.18405
0063a00000hDP3kAAG,RHEL,Financial Services,C,APAC,8/7/2020,365.0,4269.835999999998
0063a00000hDTapAAG,RHEL,Manufacturing,C,APAC,8/7/2020,365.0,1243.9180000000001
0063a00000hDWlcAAG,RHEL,Financial Services,C,APAC,8/7/2020,365.0,-4469.835999999998
0063a00000hDfJMAA0,TRAINING,,C,APAC,8/19/2020,365.0,57.6875
0063a00000hi36ZAAQ,RHEL,Financial Services,C,APAC,7/1/2020,1095.0,1630.5677500000006
0063a00000hi36ZAAQ,RHEL,Financial Services,C,APAC,7/1/2020,1825.0,5529.675025000001
0063a00000hj7zeAAA,RHEL,Financial Services,C,APAC,8/12/2020,1095.0,17440.947249999994
0063a00000gNS0pAAG,RHEL,Financial Services,C,APAC,8/18/2020,365.0,2037.02305
0063a00000gNS0pAAG,RHEL,Financial Services,C,APAC,8/18/2020,365.0,556.4005
0063a00000gNSBPAA4,RHEL,Other,C,APAC,9/1/2020,365.0,4269.835999999998
0063a00000gNnHjAAK,RHEL,Financial Services,C,APAC,9/10/2020,365.0,1243.9180000000001
0063a00000gNzRwAAK,MIDDLEWARE,Financial Services,C,APAC,9/17/2020,365.0,40268.0
0063a00000gNzRwAAK,RHEL,Financial Services,C,APAC,9/17/2020,365.0,3255.589999999999
0063a00000gNzRwAAK,RHEL,Financial Services,C,APAC,9/17/2020,365.0,10824.59
0063a00000gOASIAA4,RHEL,Financial Services,C,APAC,9/28/2020,365.0,1218.1413500000006
0063a00000gOHR3AAO,RHEL,Government,C,APAC,9/14/2020,365.0,8122.3729
0063a00000gOHR3AAO,RHEL,Government,C,APAC,9/14/2020,365.0,2528.923950000001
0063a00000gOTAkAAO,RHEL,Financial Services,C,APAC,8/23/2020,365.0,2234.3637
0063a00000gOTAkAAO,RHEL,Financial Services,C,APAC,8/23/2020,365.0,3931.7540000000004
0063a00000gOZOrAAO,RHEL,Consulting,C,APAC,9/10/2020,365.0,3596.3632
0063a00000gOZOrAAO,RHEL,Consulting,C,APAC,9/10/2020,365.0,11818.9884
0063a00000gOZOsAAO,RHEL,Consulting,C,APAC,9/10/2020,365.0,3596.3632
0063a00000gOZOsAAO,RHEL,Consulting,C,APAC,9/10/2020,365.0,11818.9884
0063a00000gOZOtAAO,RHEL,Consulting,C,APAC,9/10/2020,365.0,3596.3632
0063a00000gOZOtAAO,RHEL,Consulting,C,APAC,9/10/2020,365.0,11818.9884
0063a00000gOnJwAAK,RHEL,Manufacturing,C,APAC,8/21/2020,365.0,1192.3646999999996
0063a00000gOnJwAAK,RHEL,Manufacturing,C,APAC,8/21/2020,365.0,1838.54705
0063a00000gOnJwAAK,RHEL,Manufacturing,C,APAC,8/21/2020,365.0,7560.311575
0063a00000gOnJwAAK,RHEL,Manufacturing,C,APAC,8/21/2020,365.0,4611.7655749999985
0063a00000gOnJwAAK,RHEL,Manufacturing,C,APAC,8/21/2020,365.0,4860.953875000001
0063a00000gOnJwAAK,RHEL,Manufacturing,C,APAC,8/21/2020,365.0,4846.362525000001
0063a00000gOnJwAAK,RHEL,Manufacturing,C,APAC,8/21/2020,365.0,2942.464675
0063a00000gOnJwAAK,RHEL,Manufacturing,C,APAC,8/21/2020,365.0,6733.482425
0063a00000h5jYDAAY,RHEL,Government,C,APAC,8/24/2020,365.0,2730.4696
0063a00000h5jYDAAY,RHEL,Government,C,APAC,8/24/2020,365.0,3949.730375000001
0063a00000h5jYDAAY,RHEL,Government,C,APAC,8/24/2020,365.0,4183.25505
0063a00000h6nLuAAI,RHEL,Manufacturing,C,APAC,8/11/2020,365.0,2587.8360000000002
0063a00000h6nLuAAI,RHEL,Manufacturing,C,APAC,8/11/2020,365.0,1242.236
0063a00000h77z8AAA,RHEL,Oil and Gas,C,APAC,9/9/2020,365.0,2028.171525
0063a00000h8zyLAAQ,RHEL,Financial Services,C,APAC,9/16/2020,365.0,3931.7540000000004
0063a00000h9h3mAAA,RHEL,Manufacturing,C,APAC,8/17/2020,365.0,1001.83615
0063a00000h9h3mAAA,CLOUD INFRASTRUCTURE,Manufacturing,C,APAC,8/17/2020,365.0,5404.996775000001
0063a00000h9h3mAAA,CLOUD INFRASTRUCTURE,Manufacturing,C,APAC,8/17/2020,365.0,13662.523475
0063a00000h9h3mAAA,RHEL,Manufacturing,C,APAC,8/17/2020,365.0,1001.83615
0063a00000h9h3mAAA,CLOUD INFRASTRUCTURE,Manufacturing,C,APAC,8/17/2020,365.0,5404.996775000001
0063a00000hBOcCAAW,MIDDLEWARE,Insurance,C,APAC,8/4/2020,365.0,21311.628725
0063a00000hBmOMAA0,RHEL,Financial Services,C,APAC,7/7/2020,365.0,5074.0843
0063a00000iErm8AAC,OPENSHIFT,Telecom,P,APAC,7/30/2021,365.0,50039.36875
0063a00000gOqmdAAC,RHEL,Telecom,C,EMEA,9/30/2020,365.0,7355.990625
0063a00000h6o6TAAQ,MIDDLEWARE,Media/Technology,C,EMEA,9/30/2020,365.0,1437.621325
0063a00000hiH6aAAE,RHEL,Utilities,C,APAC,9/30/2020,365.0,14597.967775
0063a00000iEcqCAAS,MIDDLEWARE,Utilities,P,EMEA,1/31/2021,365.0,90254.47495
0063a00000iEcqCAAS,MIDDLEWARE,Utilities,P,EMEA,1/31/2021,365.0,109421.138275
0063a00000iEmeGAAS,TRAINING,Financial Services,C,APAC,9/30/2020,365.0,18758.1635
0063a00000iEmeGAAS,TRAINING,Financial Services,C,APAC,9/30/2020,365.0,18758.1635
0063a00000iEmeGAAS,TRAINING,Financial Services,C,APAC,9/30/2020,365.0,18758.1635
0063a00000iEoBCAA0,CONSULTING,Financial Services,B,,12/30/2020,,24120.8
0063a00000iEoBCAA0,CONSULTING,Financial Services,B,,12/30/2020,,292568.0
0063a00000iEp2qAAC,RHEL,Services,C,EMEA,9/30/2020,365.0,1025.0057000000004
0063a00000iEpJoAAK,OPENSHIFT,Retail,P,EMEA,6/30/2021,365.0,84000.0
0063a00000iEqh4AAC,RHEL,,C,EMEA,9/30/2020,365.0,633.7725
0063a00000iErmSAAS,OPENSHIFT,Telecom,P,APAC,10/15/2021,365.0,50039.36875
0063a00000iErmXAAS,OPENSHIFT,Other,P,EMEA,3/31/2021,365.0,71261.52017499997
006f200001tocj6AAA,RHEL,Services,C,EMEA,9/30/2020,1095.0,56082.71065
006f200001tocj6AAA,RHEL,Services,C,EMEA,9/30/2020,365.0,12055.94015
006f200001tocj6AAA,RHEL,Services,C,EMEA,9/30/2020,365.0,1848.38675
006f200001tocj6AAA,RHEL,Services,C,EMEA,9/30/2020,1095.0,11185.9677
0063a00000iEjauAAC,CONSULTING,Oil and Gas,B,EMEA,10/30/2020,,75989.475
0063a00000iEjauAAC,CONSULTING,Oil and Gas,B,EMEA,10/30/2020,,61268.4428
0063a00000iErmwAAC,RHEL,Utilities,P,APAC,10/31/2027,365.0,15962.13285
0063a00000iErn2AAC,TRAINING,Financial Services,P,APAC,9/30/2021,365.0,18758.1635
0063a00000iErloAAC,CONSULTING,Telecom,P,APAC,7/30/2021,,601572.425
0063a00000iErP4AAK,RHEL,Government,P,APAC,2/22/2021,365.0,22763.63625
0063a00000iEishAAC,RHEL,Oil and Gas,C,APAC,9/28/2020,1.0,590.9866249999998
0063a00000iEishAAC,RHEL,Oil and Gas,C,APAC,9/28/2020,1.0,590.9866249999998
0063a00000iEishAAC,RHEL,Oil and Gas,C,APAC,9/28/2020,365.0,5325.480224999998
0063a00000iEishAAC,RHEL,Oil and Gas,C,APAC,9/28/2020,365.0,5325.480224999998
0063a00000iEisiAAC,RHEL,Aerospace,C,APAC,9/28/2020,1.0,5018.641375000001
0063a00000iEisiAAC,RHEL,Aerospace,C,APAC,9/28/2020,1.0,5018.641375000001
0063a00000iEisiAAC,RHEL,Aerospace,C,APAC,9/28/2020,365.0,566.072
0063a00000iEisiAAC,RHEL,Aerospace,C,APAC,9/28/2020,365.0,566.072
0063a00000iEisjAAC,RHEL,Financial Services,C,APAC,9/28/2020,1.0,345.94024999999993
0063a00000iEisjAAC,RHEL,Financial Services,C,APAC,9/28/2020,1.0,345.94024999999993
0063a00000iEisjAAC,RHEL,Financial Services,C,APAC,9/28/2020,365.0,731.8961750000003
0063a00000iEisjAAC,RHEL,Financial Services,C,APAC,9/28/2020,365.0,731.8961750000003
0063a00000iEisrAAC,RHEL,Financial Services,C,APAC,9/28/2020,1.0,6658.381125
0063a00000iEisrAAC,RHEL,Financial Services,C,APAC,9/28/2020,1.0,6658.381125
0063a00000iEisrAAC,RHEL,Financial Services,C,EMEA,9/28/2020,1.0,6658.381125
0063a00000iEisrAAC,RHEL,Financial Services,C,APAC,9/28/2020,365.0,1645.4324249999993
0063a00000iEisrAAC,RHEL,Financial Services,C,APAC,9/28/2020,365.0,1645.4324249999993
0063a00000iEisrAAC,RHEL,Financial Services,C,EMEA,9/28/2020,365.0,1645.4324249999993
0063a00000iEisuAAC,RHEL,Manufacturing,C,APAC,9/28/2020,1.0,985.3946
0063a00000iEisuAAC,RHEL,Manufacturing,C,APAC,9/28/2020,1.0,985.3946
0063a00000iEisuAAC,RHEL,Manufacturing,C,APAC,9/28/2020,1.0,-99.684625
0063a00000iEisuAAC,RHEL,Manufacturing,C,APAC,9/28/2020,1.0,-99.684625
0063a00000iEisuAAC,RHEL,Manufacturing,C,APAC,9/28/2020,1.0,1357.263775
0063a00000iEisuAAC,RHEL,Manufacturing,C,APAC,9/28/2020,1.0,1357.263775
0063a00000iEisuAAC,RHEL,Manufacturing,C,APAC,9/28/2020,365.0,4577.76815
0063a00000iEisuAAC,RHEL,Manufacturing,C,APAC,9/28/2020,365.0,4577.76815
0063a00000iEisuAAC,RHEL,Manufacturing,C,APAC,9/28/2020,1.0,21.104000000000013
0063a00000iEisuAAC,RHEL,Manufacturing,C,APAC,9/28/2020,1.0,21.104000000000013
0063a00000iEisuAAC,RHEL,Manufacturing,C,APAC,9/28/2020,1.0,1642.9725
0063a00000iEisuAAC,RHEL,Manufacturing,C,APAC,9/28/2020,1.0,1642.9725
0063a00000iEld7AAC,RHEL,Financial Services,C,APAC,9/29/2020,1.0,4889.61095
0063a00000iEld7AAC,RHEL,Financial Services,C,APAC,9/29/2020,1.0,4889.61095
0063a00000iEld7AAC,RHEL,Financial Services,C,APAC,9/29/2020,365.0,7822.220000000001
0063a00000iEld7AAC,RHEL,Financial Services,C,APAC,9/29/2020,365.0,7822.220000000001
0063a00000iEld7AAC,RHEL,Financial Services,C,APAC,9/29/2020,365.0,801.9724999999999
0063a00000iEld7AAC,RHEL,Financial Services,C,APAC,9/29/2020,365.0,801.9724999999999
0063a00000iEld7AAC,RHEL,Financial Services,C,APAC,9/29/2020,1.0,1005.599625
0063a00000iEld7AAC,RHEL,Financial Services,C,APAC,9/29/2020,1.0,1005.599625
0063a00000iElq4AAC,RHEL,Telecom,C,APAC,8/26/2020,365.0,2368.818575
0063a00000iElq4AAC,RHEL,Telecom,C,APAC,8/26/2020,365.0,2368.818575
0063a00000iEmS0AAK,RHEL,Telecom,C,APAC,8/26/2020,365.0,-2997.4973
0063a00000iEmS0AAK,RHEL,Telecom,C,APAC,8/26/2020,365.0,-2997.4973
006f200001yHmDDAA0,RHEL,Services,C,APAC,9/30/2020,365.0,2587.8360000000002
006f200001yHmDDAA0,RHEL,Services,C,APAC,9/30/2020,365.0,2587.8360000000002
006f200001ysHDYAA2,TRAINING,Financial Services,C,APAC,9/29/2020,365.0,1169.2372
006f200001ysHDYAA2,TRAINING,Financial Services,C,APAC,9/29/2020,365.0,1169.2372
006f200001zqoYPAAY,RHEL,Financial Services,C,APAC,9/30/2020,365.0,9949.550525000002
006f200001zqoYPAAY,RHEL,Financial Services,C,APAC,9/30/2020,365.0,9949.550525000002
0063a00000h9HMyAAM,TRAINING,Government,C,APAC,9/28/2020,365.0,4295.44445
0063a00000h9HMyAAM,TRAINING,Government,C,APAC,9/28/2020,365.0,4295.44445
0063a00000hBgsMAAS,RHEL,Financial Services,C,APAC,9/28/2020,365.0,21802.163000000004
0063a00000hBgsMAAS,RHEL,Financial Services,C,APAC,9/28/2020,365.0,21802.163000000004
0063a00000hBgsgAAC,TRAINING,Transportation,C,APAC,9/30/2020,365.0,35027.287475
0063a00000hBgsgAAC,TRAINING,Transportation,C,APAC,9/30/2020,365.0,35027.287475
0063a00000hi2unAAA,TRAINING,Education,C,APAC,9/29/2020,365.0,24935.9813
0063a00000hi2unAAA,TRAINING,Education,C,APAC,9/29/2020,365.0,24935.9813
0063a00000hjPwkAAE,CONSULTING,Financial Services,C,APAC,9/30/2020,,14470.325
0063a00000hjPwkAAE,CONSULTING,Financial Services,C,APAC,9/30/2020,,14470.325
0063a00000hjPwkAAE,CONSULTING,Financial Services,C,APAC,9/30/2020,,14470.325
0063a00000hjPwkAAE,CONSULTING,Financial Services,C,APAC,9/30/2020,,14470.325
0063a00000hk7nuAAA,MIDDLEWARE,Government,C,,9/30/2020,1095.0,-71.44805
0063a00000hk7nuAAA,MIDDLEWARE,Government,C,APAC,9/30/2020,1095.0,2754.9847500000005
0063a00000hk7nuAAA,MIDDLEWARE,Government,C,APAC,9/30/2020,1095.0,2754.9847500000005
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3fAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,154.9912
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN3zAAG,TRAINING,Financial Services,C,APAC,9/16/2020,3.0,409.961375
0063a00000iEN4OAAW,TRAINING,Financial Services,C,APAC,9/16/2020,1.0,154.9912
0063a00000iEN4OAAW,TRAINING,Financial Services,C,APAC,9/16/2020,1.0,154.9912
0063a00000iEN4OAAW,TRAINING,Financial Services,C,APAC,9/16/2020,1.0,154.9912
0063a00000iEN4OAAW,TRAINING,Financial Services,C,APAC,9/16/2020,1.0,154.9912
0063a00000iEN4OAAW,TRAINING,Financial Services,C,APAC,9/16/2020,1.0,154.9912
0063a00000iEN4OAAW,TRAINING,Financial Services,C,APAC,9/16/2020,1.0,154.9912
0063a00000iEN4OAAW,TRAINING,Financial Services,C,APAC,9/16/2020,1.0,154.9912
0063a00000iEN4OAAW,TRAINING,Financial Services,C,APAC,9/16/2020,1.0,154.9912
